inscription_id,cisi,site,artefact_type,direction_raw,direction,reading_order_known,complete,stored_length,position,sign_code,is_missing
INDUS-2631,K-16,Kalibangan,SEAL:S,R/L,R/L,True,True,5,5,820,False
INDUS-2632,K-17,Kalibangan,SEAL:S,R/L,R/L,True,True,2,1,740,False
INDUS-2632,K-17,Kalibangan,SEAL:S,R/L,R/L,True,True,2,2,531,False
INDUS-2633,K-18,Kalibangan,SEAL:S,-,OTHER,False,True,5,1,307,False
INDUS-2633,K-18,Kalibangan,SEAL:S,-,OTHER,False,True,5,2,002,False
INDUS-2633,K-18,Kalibangan,SEAL:S,-,OTHER,False,True,5,3,762,False
INDUS-2633,K-18,Kalibangan,SEAL:S,-,OTHER,False,True,5,4,463,False
INDUS-2633,K-18,Kalibangan,SEAL:S,-,OTHER,False,True,5,5,140,False
INDUS-2634,K-19,Kalibangan,SEAL:S,R/L,R/L,True,True,2,1,405,False
INDUS-2634,K-19,Kalibangan,SEAL:S,R/L,R/L,True,True,2,2,005,False
INDUS-2635,K-20,Kalibangan,SEAL:S,R/L,R/L,True,True,2,1,151,False
INDUS-2635,K-20,Kalibangan,SEAL:S,R/L,R/L,True,True,2,2,216,False
INDUS-2636,K-22,Kalibangan,SEAL:S,R/L,R/L,True,True,4,1,866,False
INDUS-2636,K-22,Kalibangan,SEAL:S,R/L,R/L,True,True,4,2,151,False
INDUS-2636,K-22,Kalibangan,SEAL:S,R/L,R/L,True,True,4,3,033,False
INDUS-2636,K-22,Kalibangan,SEAL:S,R/L,R/L,True,True,4,4,033,False
INDUS-2637,K-23,Kalibangan,SEAL:S,R/L,R/L,True,True,5,1,740,False
INDUS-2637,K-23,Kalibangan,SEAL:S,R/L,R/L,True,True,5,2,441,False
INDUS-2637,K-23,Kalibangan,SEAL:S,R/L,R/L,True,True,5,3,002,False
INDUS-2637,K-23,Kalibangan,SEAL:S,R/L,R/L,True,True,5,4,820,False
INDUS-2637,K-23,Kalibangan,SEAL:S,R/L,R/L,True,True,5,5,033,False
INDUS-2638,K-24,Kalibangan,SEAL:S,R/L,R/L,True,True,6,1,740,False
INDUS-2638,K-24,Kalibangan,SEAL:S,R/L,R/L,True,True,6,2,760,False
INDUS-2638,K-24,Kalibangan,SEAL:S,R/L,R/L,True,True,6,3,093,False
INDUS-2638,K-24,Kalibangan,SEAL:S,R/L,R/L,True,True,6,4,002,False
INDUS-2638,K-24,Kalibangan,SEAL:S,R/L,R/L,True,True,6,5,252,False
INDUS-2638,K-24,Kalibangan,SEAL:S,R/L,R/L,True,True,6,6,575,False
INDUS-2639,K-25,Kalibangan,SEAL:S,R/L,R/L,True,True,7,1,520,False
INDUS-2639,K-25,Kalibangan,SEAL:S,R/L,R/L,True,True,7,2,231,False
INDUS-2639,K-25,Kalibangan,SEAL:S,R/L,R/L,True,True,7,3,002,False
INDUS-2639,K-25,Kalibangan,SEAL:S,R/L,R/L,True,True,7,4,220,False
INDUS-2639,K-25,Kalibangan,SEAL:S,R/L,R/L,True,True,7,5,065,False
INDUS-2639,K-25,Kalibangan,SEAL:S,R/L,R/L,True,True,7,6,132,False
INDUS-2639,K-25,Kalibangan,SEAL:S,R/L,R/L,True,True,7,7,082,False
INDUS-2640,K-26,Kalibangan,SEAL:S,NR,OTHER,False,True,1,1,387,False
INDUS-2641,K-27,Kalibangan,SEAL:S,R/L,R/L,True,True,2,1,002,False
INDUS-2641,K-27,Kalibangan,SEAL:S,R/L,R/L,True,True,2,2,817,False
INDUS-2642,K-28,Kalibangan,SEAL:S,R/L,R/L,True,True,7,1,440,False
INDUS-2642,K-28,Kalibangan,SEAL:S,R/L,R/L,True,True,7,2,411,False
INDUS-2642,K-28,Kalibangan,SEAL:S,R/L,R/L,True,True,7,3,740,False
INDUS-2642,K-28,Kalibangan,SEAL:S,R/L,R/L,True,True,7,4,335,False
INDUS-2642,K-28,Kalibangan,SEAL:S,R/L,R/L,True,True,7,5,002,False
INDUS-2642,K-28,Kalibangan,SEAL:S,R/L,R/L,True,True,7,6,285,False
INDUS-2642,K-28,Kalibangan,SEAL:S,R/L,R/L,True,True,7,7,491,False
INDUS-2643,K-29,Kalibangan,SEAL:S,-,OTHER,False,False,2,1,000,True
INDUS-2643,K-29,Kalibangan,SEAL:S,-,OTHER,False,False,2,2,044,False
INDUS-2644,K-30,Kalibangan,SEAL:S,-,OTHER,False,True,2,1,055,False
INDUS-2644,K-30,Kalibangan,SEAL:S,-,OTHER,False,True,2,2,906,False
INDUS-2645,K-31,Kalibangan,SEAL:S,R/L,R/L,True,False,3,1,740,False
INDUS-2645,K-31,Kalibangan,SEAL:S,R/L,R/L,True,False,3,2,000,True
INDUS-2645,K-31,Kalibangan,SEAL:S,R/L,R/L,True,False,3,3,350,False
INDUS-2646,K-33,Kalibangan,SEAL:S,R/L,R/L,True,True,3,1,226,False
INDUS-2646,K-33,Kalibangan,SEAL:S,R/L,R/L,True,True,3,2,002,False
INDUS-2646,K-33,Kalibangan,SEAL:S,R/L,R/L,True,True,3,3,861,False
INDUS-2647,K-39,Kalibangan,SEAL:S,R/L,R/L,True,True,2,1,590,False
INDUS-2647,K-39,Kalibangan,SEAL:S,R/L,R/L,True,True,2,2,390,False
INDUS-2648,K-40,Kalibangan,SEAL:S,R/L,R/L,True,True,7,1,760,False
INDUS-2648,K-40,Kalibangan,SEAL:S,R/L,R/L,True,True,7,2,031,False
INDUS-2648,K-40,Kalibangan,SEAL:S,R/L,R/L,True,True,7,3,002,False
INDUS-2648,K-40,Kalibangan,SEAL:S,R/L,R/L,True,True,7,4,861,False
INDUS-2648,K-40,Kalibangan,SEAL:S,R/L,R/L,True,True,7,5,791,False
INDUS-2648,K-40,Kalibangan,SEAL:S,R/L,R/L,True,True,7,6,440,False
INDUS-2648,K-40,Kalibangan,SEAL:S,R/L,R/L,True,True,7,7,717,False
INDUS-2649,K-43,Kalibangan,SEAL:S,R/L,R/L,True,False,6,1,740,False
INDUS-2649,K-43,Kalibangan,SEAL:S,R/L,R/L,True,False,6,2,760,False
INDUS-2649,K-43,Kalibangan,SEAL:S,R/L,R/L,True,False,6,3,000,True
INDUS-2649,K-43,Kalibangan,SEAL:S,R/L,R/L,True,False,6,4,742,False
INDUS-2649,K-43,Kalibangan,SEAL:S,R/L,R/L,True,False,6,5,000,True
INDUS-2649,K-43,Kalibangan,SEAL:S,R/L,R/L,True,False,6,6,742,False
INDUS-2650,K-44,Kalibangan,SEAL:S,R/L,R/L,True,False,6,1,740,False
INDUS-2650,K-44,Kalibangan,SEAL:S,R/L,R/L,True,False,6,2,337,False
INDUS-2650,K-44,Kalibangan,SEAL:S,R/L,R/L,True,False,6,3,176,False
INDUS-2650,K-44,Kalibangan,SEAL:S,R/L,R/L,True,False,6,4,002,False
INDUS-2650,K-44,Kalibangan,SEAL:S,R/L,R/L,True,False,6,5,000,True
INDUS-2650,K-44,Kalibangan,SEAL:S,R/L,R/L,True,False,6,6,000,True
INDUS-2651,K-45,Kalibangan,SEAL:S,-,OTHER,False,True,4,1,391,False
INDUS-2651,K-45,Kalibangan,SEAL:S,-,OTHER,False,True,4,2,741,False
INDUS-2651,K-45,Kalibangan,SEAL:S,-,OTHER,False,True,4,3,442,False
INDUS-2651,K-45,Kalibangan,SEAL:S,-,OTHER,False,True,4,4,279,False
INDUS-2652,K-49,Kalibangan,SEAL:S,R/L,R/L,True,True,3,1,151,False
INDUS-2652,K-49,Kalibangan,SEAL:S,R/L,R/L,True,True,3,2,017,False
INDUS-2652,K-49,Kalibangan,SEAL:S,R/L,R/L,True,True,3,3,003,False
INDUS-2653,K-50,Kalibangan,SEAL:S,L/R,L/R,True,True,2,1,390,False
INDUS-2653,K-50,Kalibangan,SEAL:S,L/R,L/R,True,True,2,2,004,False
INDUS-2654,K-51,Kalibangan,SEAL:S,R/L,R/L,True,True,2,1,250,False
INDUS-2654,K-51,Kalibangan,SEAL:S,R/L,R/L,True,True,2,2,255,False
INDUS-2655,K-52,Kalibangan,SEAL:S,-,OTHER,False,False,4,1,000,True
INDUS-2655,K-52,Kalibangan,SEAL:S,-,OTHER,False,False,4,2,828,False
INDUS-2655,K-52,Kalibangan,SEAL:S,-,OTHER,False,False,4,3,016,False
INDUS-2655,K-52,Kalibangan,SEAL:S,-,OTHER,False,False,4,4,000,True
INDUS-2656,K-53,Kalibangan,SEAL:S,NR,OTHER,False,True,1,1,462,False
INDUS-2657,K-54,Kalibangan,SEAL:S,L/R,L/R,True,False,3,1,000,True
INDUS-2657,K-54,Kalibangan,SEAL:S,L/R,L/R,True,False,3,2,002,False
INDUS-2657,K-54,Kalibangan,SEAL:S,L/R,L/R,True,False,3,3,870,False
INDUS-2658,K-55,Kalibangan,SEAL,R/L,R/L,True,False,4,1,090,False
INDUS-2658,K-55,Kalibangan,SEAL,R/L,R/L,True,False,4,2,740,False
INDUS-2658,K-55,Kalibangan,SEAL,R/L,R/L,True,False,4,3,004,False
INDUS-2658,K-55,Kalibangan,SEAL,R/L,R/L,True,False,4,4,000,True
INDUS-2659,K-56,Kalibangan,MISC,L/R,L/R,True,True,4,1,740,False
INDUS-2659,K-56,Kalibangan,MISC,L/R,L/R,True,True,4,2,165,False
INDUS-2659,K-56,Kalibangan,MISC,L/R,L/R,True,True,4,3,060,False
INDUS-2659,K-56,Kalibangan,MISC,L/R,L/R,True,True,4,4,550,False
INDUS-2660,K-59,Kalibangan,SEAL:R,R/L,R/L,True,True,4,1,015,False
INDUS-2660,K-59,Kalibangan,SEAL:R,R/L,R/L,True,True,4,2,013,False
INDUS-2660,K-59,Kalibangan,SEAL:R,R/L,R/L,True,True,4,3,031,False
INDUS-2660,K-59,Kalibangan,SEAL:R,R/L,R/L,True,True,4,4,892,False
INDUS-2661,K-60,Kalibangan,SEAL:R,-,OTHER,False,True,3,1,390,False
INDUS-2661,K-60,Kalibangan,SEAL:R,-,OTHER,False,True,3,2,143,False
INDUS-2661,K-60,Kalibangan,SEAL:R,-,OTHER,False,True,3,3,033,False
INDUS-2662,K-61,Kalibangan,SEAL:R,L/R,L/R,True,True,2,1,740,False
INDUS-2662,K-61,Kalibangan,SEAL:R,L/R,L/R,True,True,2,2,690,False
INDUS-2663,K-62,Kalibangan,SEAL:R,R/L,R/L,True,True,4,1,740,False
INDUS-2663,K-62,Kalibangan,SEAL:R,R/L,R/L,True,True,4,2,176,False
INDUS-2663,K-62,Kalibangan,SEAL:R,R/L,R/L,True,True,4,3,233,False
INDUS-2663,K-62,Kalibangan,SEAL:R,R/L,R/L,True,True,4,4,803,False
INDUS-2664,K-65,Kalibangan,SEAL:CY,T/B,OTHER,False,True,2,1,390,False
INDUS-2664,K-65,Kalibangan,SEAL:CY,T/B,OTHER,False,True,2,2,003,False
INDUS-2665,K-67,Kalibangan,SEAL:S,NR,OTHER,False,True,1,1,384,False
INDUS-2666,K-68,Kalibangan,TAB:B,R/L,R/L,True,True,3,1,400,False
INDUS-2666,K-68,Kalibangan,TAB:B,R/L,R/L,True,True,3,2,740,False
INDUS-2666,K-68,Kalibangan,TAB:B,R/L,R/L,True,True,3,3,263,False
INDUS-2667,K-68,Kalibangan,TAB:B,R/L,R/L,True,True,2,1,700,False
INDUS-2667,K-68,Kalibangan,TAB:B,R/L,R/L,True,True,2,2,032,False
INDUS-2668,K-69,Kalibangan,TAG,R/L,R/L,True,True,6,1,892,False
INDUS-2668,K-69,Kalibangan,TAG,R/L,R/L,True,True,6,2,890,False
INDUS-2668,K-69,Kalibangan,TAG,R/L,R/L,True,True,6,3,417,False
INDUS-2668,K-69,Kalibangan,TAG,R/L,R/L,True,True,6,4,002,False
INDUS-2668,K-69,Kalibangan,TAG,R/L,R/L,True,True,6,5,056,False
INDUS-2668,K-69,Kalibangan,TAG,R/L,R/L,True,True,6,6,091,False
INDUS-2669,K-70,Kalibangan,TAG,R/L,R/L,True,True,6,1,892,False
INDUS-2669,K-70,Kalibangan,TAG,R/L,R/L,True,True,6,2,890,False
INDUS-2669,K-70,Kalibangan,TAG,R/L,R/L,True,True,6,3,417,False
INDUS-2669,K-70,Kalibangan,TAG,R/L,R/L,True,True,6,4,002,False
INDUS-2669,K-70,Kalibangan,TAG,R/L,R/L,True,True,6,5,056,False
INDUS-2669,K-70,Kalibangan,TAG,R/L,R/L,True,True,6,6,091,False
INDUS-2670,K-71,Kalibangan,TAG,R/L,R/L,True,True,6,1,892,False
INDUS-2670,K-71,Kalibangan,TAG,R/L,R/L,True,True,6,2,890,False
INDUS-2670,K-71,Kalibangan,TAG,R/L,R/L,True,True,6,3,417,False
INDUS-2670,K-71,Kalibangan,TAG,R/L,R/L,True,True,6,4,002,False
INDUS-2670,K-71,Kalibangan,TAG,R/L,R/L,True,True,6,5,056,False
INDUS-2670,K-71,Kalibangan,TAG,R/L,R/L,True,True,6,6,091,False
INDUS-2671,K-72,Kalibangan,TAG,R/L,R/L,True,True,6,1,892,False
INDUS-2671,K-72,Kalibangan,TAG,R/L,R/L,True,True,6,2,890,False
INDUS-2671,K-72,Kalibangan,TAG,R/L,R/L,True,True,6,3,417,False
INDUS-2671,K-72,Kalibangan,TAG,R/L,R/L,True,True,6,4,002,False
INDUS-2671,K-72,Kalibangan,TAG,R/L,R/L,True,True,6,5,056,False
INDUS-2671,K-72,Kalibangan,TAG,R/L,R/L,True,True,6,6,091,False
INDUS-2672,K-73,Kalibangan,TAG,R/L,R/L,True,True,6,1,892,False
INDUS-2672,K-73,Kalibangan,TAG,R/L,R/L,True,True,6,2,890,False
INDUS-2672,K-73,Kalibangan,TAG,R/L,R/L,True,True,6,3,417,False
INDUS-2672,K-73,Kalibangan,TAG,R/L,R/L,True,True,6,4,002,False
INDUS-2672,K-73,Kalibangan,TAG,R/L,R/L,True,True,6,5,056,False
INDUS-2672,K-73,Kalibangan,TAG,R/L,R/L,True,True,6,6,091,False
INDUS-2673,K-74,Kalibangan,TAG,R/L,R/L,True,True,6,1,892,False
INDUS-2673,K-74,Kalibangan,TAG,R/L,R/L,True,True,6,2,890,False
INDUS-2673,K-74,Kalibangan,TAG,R/L,R/L,True,True,6,3,417,False
INDUS-2673,K-74,Kalibangan,TAG,R/L,R/L,True,True,6,4,002,False
INDUS-2673,K-74,Kalibangan,TAG,R/L,R/L,True,True,6,5,056,False
INDUS-2673,K-74,Kalibangan,TAG,R/L,R/L,True,True,6,6,091,False
INDUS-2674,K-75,Kalibangan,TAG,R/L,R/L,True,True,6,1,892,False
INDUS-2674,K-75,Kalibangan,TAG,R/L,R/L,True,True,6,2,890,False
INDUS-2674,K-75,Kalibangan,TAG,R/L,R/L,True,True,6,3,417,False
INDUS-2674,K-75,Kalibangan,TAG,R/L,R/L,True,True,6,4,002,False
INDUS-2674,K-75,Kalibangan,TAG,R/L,R/L,True,True,6,5,056,False
INDUS-2674,K-75,Kalibangan,TAG,R/L,R/L,True,True,6,6,091,False
INDUS-2675,K-77,Kalibangan,TAB:B,L/R,L/R,True,False,3,1,400,False
INDUS-2675,K-77,Kalibangan,TAB:B,L/R,L/R,True,False,3,2,740,False
INDUS-2675,K-77,Kalibangan,TAB:B,L/R,L/R,True,False,3,3,000,True
INDUS-2676,K-77,Kalibangan,TAB:B,-,OTHER,False,,1,1,033,False
INDUS-2677,K-78,Kalibangan,TAB:B,R/L,R/L,True,True,5,1,740,False
INDUS-2677,K-78,Kalibangan,TAB:B,R/L,R/L,True,True,5,2,817,False
INDUS-2677,K-78,Kalibangan,TAB:B,R/L,R/L,True,True,5,3,390,False
INDUS-2677,K-78,Kalibangan,TAB:B,R/L,R/L,True,True,5,4,002,False
INDUS-2677,K-78,Kalibangan,TAB:B,R/L,R/L,True,True,5,5,820,False
INDUS-2678,K-80,Kalibangan,TAG:L,R/L,R/L,True,False,6,1,156,False
INDUS-2678,K-80,Kalibangan,TAG:L,R/L,R/L,True,False,6,2,031,False
INDUS-2678,K-80,Kalibangan,TAG:L,R/L,R/L,True,False,6,3,060,False
INDUS-2678,K-80,Kalibangan,TAG:L,R/L,R/L,True,False,6,4,368,False
INDUS-2678,K-80,Kalibangan,TAG:L,R/L,R/L,True,False,6,5,206,False
INDUS-2678,K-80,Kalibangan,TAG:L,R/L,R/L,True,False,6,6,000,True
INDUS-2679,K-81,Kalibangan,TAG:L,R/L,R/L,True,False,6,1,740,False
INDUS-2679,K-81,Kalibangan,TAG:L,R/L,R/L,True,False,6,2,100,False
INDUS-2679,K-81,Kalibangan,TAG:L,R/L,R/L,True,False,6,3,000,True
INDUS-2679,K-81,Kalibangan,TAG:L,R/L,R/L,True,False,6,4,717,False
INDUS-2679,K-81,Kalibangan,TAG:L,R/L,R/L,True,False,6,5,032,False
INDUS-2679,K-81,Kalibangan,TAG:L,R/L,R/L,True,False,6,6,000,True
INDUS-2680,K-82,Kalibangan,TAG:L,R/L,R/L,True,True,4,1,390,False
INDUS-2680,K-82,Kalibangan,TAG:L,R/L,R/L,True,True,4,2,003,False
INDUS-2680,K-82,Kalibangan,TAG:L,R/L,R/L,True,True,4,3,002,False
INDUS-2680,K-82,Kalibangan,TAG:L,R/L,R/L,True,True,4,4,861,False
INDUS-2681,K-84,Kalibangan,TAG,R/L,R/L,True,False,3,1,400,False
INDUS-2681,K-84,Kalibangan,TAG,R/L,R/L,True,False,3,2,630,False
INDUS-2681,K-84,Kalibangan,TAG,R/L,R/L,True,False,3,3,000,True
INDUS-2682,K-85,Kalibangan,TAG:L,R/L,R/L,True,True,4,1,520,False
INDUS-2682,K-85,Kalibangan,TAG:L,R/L,R/L,True,True,4,2,033,False
INDUS-2682,K-85,Kalibangan,TAG:L,R/L,R/L,True,True,4,3,002,False
INDUS-2682,K-85,Kalibangan,TAG:L,R/L,R/L,True,True,4,4,861,False
INDUS-2683,K-86,Kalibangan,TAG:L,R/L,R/L,True,False,5,1,000,True
INDUS-2683,K-86,Kalibangan,TAG:L,R/L,R/L,True,False,5,2,000,True
INDUS-2683,K-86,Kalibangan,TAG:L,R/L,R/L,True,False,5,3,000,True
INDUS-2683,K-86,Kalibangan,TAG:L,R/L,R/L,True,False,5,4,000,True
INDUS-2683,K-86,Kalibangan,TAG:L,R/L,R/L,True,False,5,5,550,False
INDUS-2684,K-86,Kalibangan,TAG:L,-,OTHER,False,False,1,1,000,True
INDUS-2685,K-86,Kalibangan,TAG:L,-,OTHER,False,False,1,1,000,True
INDUS-2686,K-86,Kalibangan,TAG:L,-,OTHER,False,False,1,1,000,True
INDUS-2687,K-87,Kalibangan,TAG:L,R/L,R/L,True,False,2,1,740,False
INDUS-2687,K-87,Kalibangan,TAG:L,R/L,R/L,True,False,2,2,000,True
INDUS-2688,K-87,Kalibangan,TAG:L,R/L,R/L,True,False,5,1,740,False
INDUS-2688,K-87,Kalibangan,TAG:L,R/L,R/L,True,False,5,2,000,True
INDUS-2688,K-87,Kalibangan,TAG:L,R/L,R/L,True,False,5,3,000,True
INDUS-2688,K-87,Kalibangan,TAG:L,R/L,R/L,True,False,5,4,002,False
INDUS-2688,K-87,Kalibangan,TAG:L,R/L,R/L,True,False,5,5,861,False
INDUS-2689,K-88,Kalibangan,TAG:L,R/L,R/L,True,False,5,1,740,False
INDUS-2689,K-88,Kalibangan,TAG:L,R/L,R/L,True,False,5,2,000,True
INDUS-2689,K-88,Kalibangan,TAG:L,R/L,R/L,True,False,5,3,460,False
INDUS-2689,K-88,Kalibangan,TAG:L,R/L,R/L,True,False,5,4,002,False
INDUS-2689,K-88,Kalibangan,TAG:L,R/L,R/L,True,False,5,5,861,False
INDUS-2690,K-88,Kalibangan,TAG:L,R/L,R/L,True,False,4,1,740,False
INDUS-2690,K-88,Kalibangan,TAG:L,R/L,R/L,True,False,4,2,000,True
INDUS-2690,K-88,Kalibangan,TAG:L,R/L,R/L,True,False,4,3,000,True
INDUS-2690,K-88,Kalibangan,TAG:L,R/L,R/L,True,False,4,4,000,True
INDUS-2691,K-88,Kalibangan,TAG:L,R/L,R/L,True,False,2,1,000,True
INDUS-2691,K-88,Kalibangan,TAG:L,R/L,R/L,True,False,2,2,000,True
INDUS-2692,K-88,Kalibangan,TAG:L,R/L,R/L,True,False,4,1,000,True
INDUS-2692,K-88,Kalibangan,TAG:L,R/L,R/L,True,False,4,2,000,True
INDUS-2692,K-88,Kalibangan,TAG:L,R/L,R/L,True,False,4,3,000,True
INDUS-2692,K-88,Kalibangan,TAG:L,R/L,R/L,True,False,4,4,000,True
INDUS-2693,K-89,Kalibangan,TAG:L,R/L,R/L,True,True,6,1,090,False
INDUS-2693,K-89,Kalibangan,TAG:L,R/L,R/L,True,True,6,2,740,False
INDUS-2693,K-89,Kalibangan,TAG:L,R/L,R/L,True,True,6,3,362,False
INDUS-2693,K-89,Kalibangan,TAG:L,R/L,R/L,True,True,6,4,002,False
INDUS-2693,K-89,Kalibangan,TAG:L,R/L,R/L,True,True,6,5,360,False
INDUS-2693,K-89,Kalibangan,TAG:L,R/L,R/L,True,True,6,6,832,False
INDUS-2694,K-89,Kalibangan,TAG:L,R/L,R/L,True,False,6,1,000,True
INDUS-2694,K-89,Kalibangan,TAG:L,R/L,R/L,True,False,6,2,033,False
INDUS-2694,K-89,Kalibangan,TAG:L,R/L,R/L,True,False,6,3,705,False
INDUS-2694,K-89,Kalibangan,TAG:L,R/L,R/L,True,False,6,4,000,True
INDUS-2694,K-89,Kalibangan,TAG:L,R/L,R/L,True,False,6,5,002,False
INDUS-2694,K-89,Kalibangan,TAG:L,R/L,R/L,True,False,6,6,000,True
INDUS-2695,K-89,Kalibangan,TAG:L,R/L,R/L,True,False,6,1,001,False
INDUS-2695,K-89,Kalibangan,TAG:L,R/L,R/L,True,False,6,2,350,False
INDUS-2695,K-89,Kalibangan,TAG:L,R/L,R/L,True,False,6,3,002,False
INDUS-2695,K-89,Kalibangan,TAG:L,R/L,R/L,True,False,6,4,595,False
INDUS-2695,K-89,Kalibangan,TAG:L,R/L,R/L,True,False,6,5,390,False
INDUS-2695,K-89,Kalibangan,TAG:L,R/L,R/L,True,False,6,6,000,True
INDUS-2696,K-89,Kalibangan,TAG:L,R/L,R/L,True,False,5,1,000,True
INDUS-2696,K-89,Kalibangan,TAG:L,R/L,R/L,True,False,5,2,491,False
INDUS-2696,K-89,Kalibangan,TAG:L,R/L,R/L,True,False,5,3,000,True
INDUS-2696,K-89,Kalibangan,TAG:L,R/L,R/L,True,False,5,4,000,True
INDUS-2696,K-89,Kalibangan,TAG:L,R/L,R/L,True,False,5,5,000,True
INDUS-2697,K-90,Kalibangan,POT:T:g,R/L,R/L,True,True,3,1,740,False
INDUS-2697,K-90,Kalibangan,POT:T:g,R/L,R/L,True,True,3,2,798,False
INDUS-2697,K-90,Kalibangan,POT:T:g,R/L,R/L,True,True,3,3,700,False
INDUS-2698,K-90,Kalibangan,POT:T:g,NR,OTHER,False,True,1,1,032,False
INDUS-2699,K-91,Kalibangan,POT:T:g,R/L,R/L,True,,2,1,550,False
INDUS-2699,K-91,Kalibangan,POT:T:g,R/L,R/L,True,,2,2,742,False
INDUS-2700,K-93,Kalibangan,POT:T:g,R/L,R/L,True,,3,1,235,False
INDUS-2700,K-93,Kalibangan,POT:T:g,R/L,R/L,True,,3,2,068,False
INDUS-2700,K-93,Kalibangan,POT:T:g,R/L,R/L,True,,3,3,550,False
INDUS-2701,K-94,Kalibangan,POT:T:g,R/L,R/L,True,True,2,1,411,False
INDUS-2701,K-94,Kalibangan,POT:T:g,R/L,R/L,True,True,2,2,005,False
INDUS-2702,K-95,Kalibangan,POT:T:g,-,OTHER,False,False,4,1,000,True
INDUS-2702,K-95,Kalibangan,POT:T:g,-,OTHER,False,False,4,2,227,False
INDUS-2702,K-95,Kalibangan,POT:T:g,-,OTHER,False,False,4,3,033,False
INDUS-2702,K-95,Kalibangan,POT:T:g,-,OTHER,False,False,4,4,000,True
INDUS-2703,K-96,Kalibangan,POT:T:g,R/L,R/L,True,False,5,1,033,False
INDUS-2703,K-96,Kalibangan,POT:T:g,R/L,R/L,True,False,5,2,220,False
INDUS-2703,K-96,Kalibangan,POT:T:g,R/L,R/L,True,False,5,3,520,False
INDUS-2703,K-96,Kalibangan,POT:T:g,R/L,R/L,True,False,5,4,032,False
INDUS-2703,K-96,Kalibangan,POT:T:g,R/L,R/L,True,False,5,5,000,True
INDUS-2704,K-97,Kalibangan,POT:T:g,R/L,R/L,True,True,2,1,405,False
INDUS-2704,K-97,Kalibangan,POT:T:g,R/L,R/L,True,True,2,2,003,False
INDUS-2705,K-98,Kalibangan,POT:T:g,R/L,R/L,True,,4,1,400,False
INDUS-2705,K-98,Kalibangan,POT:T:g,R/L,R/L,True,,4,2,740,False
INDUS-2705,K-98,Kalibangan,POT:T:g,R/L,R/L,True,,4,3,411,False
INDUS-2705,K-98,Kalibangan,POT:T:g,R/L,R/L,True,,4,4,590,False
INDUS-2706,K-99,Kalibangan,POT:T:g,R/L,R/L,True,False,3,1,400,False
INDUS-2706,K-99,Kalibangan,POT:T:g,R/L,R/L,True,False,3,2,740,False
INDUS-2706,K-99,Kalibangan,POT:T:g,R/L,R/L,True,False,3,3,000,True
INDUS-2707,K-100,Kalibangan,POT:T:g,R/L,R/L,True,,3,1,740,False
INDUS-2707,K-100,Kalibangan,POT:T:g,R/L,R/L,True,,3,2,176,False
INDUS-2707,K-100,Kalibangan,POT:T:g,R/L,R/L,True,,3,3,220,False
INDUS-2708,K-101,Kalibangan,POT:T:g,R/L,R/L,True,False,2,1,740,False
INDUS-2708,K-101,Kalibangan,POT:T:g,R/L,R/L,True,False,2,2,000,True
INDUS-2709,K-102,Kalibangan,POT:T:g,-,OTHER,False,False,3,1,000,True
INDUS-2709,K-102,Kalibangan,POT:T:g,-,OTHER,False,False,3,2,175,False
INDUS-2709,K-102,Kalibangan,POT:T:g,-,OTHER,False,False,3,3,000,True
INDUS-2710,K-104,Kalibangan,POT:T:g,R/L,R/L,True,True,2,1,740,False
INDUS-2710,K-104,Kalibangan,POT:T:g,R/L,R/L,True,True,2,2,180,False
INDUS-2711,K-105,Kalibangan,POT:T:g,-,OTHER,False,,1,1,740,False
INDUS-2712,K-106,Kalibangan,POT:T:g,R/L,R/L,True,False,2,1,740,False
INDUS-2712,K-106,Kalibangan,POT:T:g,R/L,R/L,True,False,2,2,000,True
INDUS-2713,K-107,Kalibangan,POT:T:g,-,OTHER,False,,1,1,892,False
INDUS-2714,K-108,Kalibangan,POT:T:g,R/L,R/L,True,False,3,1,740,False
INDUS-2714,K-108,Kalibangan,POT:T:g,R/L,R/L,True,False,3,2,354,False
INDUS-2714,K-108,Kalibangan,POT:T:g,R/L,R/L,True,False,3,3,000,True
INDUS-2715,K-109,Kalibangan,POT:T:g,-,OTHER,False,False,3,1,877,False
INDUS-2715,K-109,Kalibangan,POT:T:g,-,OTHER,False,False,3,2,000,True
INDUS-2715,K-109,Kalibangan,POT:T:g,-,OTHER,False,False,3,3,000,True
INDUS-2716,K-115,Kalibangan,POT:T:g,-,OTHER,False,False,3,1,070,False
INDUS-2716,K-115,Kalibangan,POT:T:g,-,OTHER,False,False,3,2,000,True
INDUS-2716,K-115,Kalibangan,POT:T:g,-,OTHER,False,False,3,3,000,True
INDUS-2717,K-120,Kalibangan,POT:T:p,R/L,R/L,True,True,3,1,390,False
INDUS-2717,K-120,Kalibangan,POT:T:p,R/L,R/L,True,True,3,2,832,False
INDUS-2717,K-120,Kalibangan,POT:T:p,R/L,R/L,True,True,3,3,003,False
INDUS-2718,K-121,Kalibangan,ROD,T/B,OTHER,False,False,5,1,090,False
INDUS-2718,K-121,Kalibangan,ROD,T/B,OTHER,False,False,5,2,740,False
INDUS-2718,K-121,Kalibangan,ROD,T/B,OTHER,False,False,5,3,240,False
INDUS-2718,K-121,Kalibangan,ROD,T/B,OTHER,False,False,5,4,032,False
