cisi,ext_id,motif,ext_direction,ext_line_count,ext_object_type,source
M-369,S2865,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-370,S2866,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-371,S2867,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-372,S2868,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-374,S2870,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-375,S2871,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-376,S2872,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-377,S2873,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-378,S2874,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-379,S2875,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-380,S2876,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-381,S2877,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-382,S2878,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-383,S2879,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-384,S2880,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-385,S2881,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-386,S2882,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-387,S2883,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-388,S2884,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-389,S2885,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-390,S2886,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-391,S2887,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-392,S2888,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-393,S2889,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-394,S2890,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-395,S2891,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-396,S2892,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-397,S2893,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-398,S2894,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-399,S2895,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-400,S2896,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-401,S2897,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-402,S2898,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-403,S2899,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-404,S2900,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-405,S2901,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-407,S2903,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-408,S2904,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-409,S2905,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-411,S2907,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-412,S2908,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-415,S2911,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-416,S2912,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-420,S2914,unknown,R-L,1,unknown,joyboseroy/indus_decipher:indus_website
M-424,S2918,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-427,S2921,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-429,S2923,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-431,S2925,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-432,S2926,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-437,S2929,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-444,S2930,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-445,S2931,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-449,S2934,Mult,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-453,S2938,Scene,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-455,S2940,Scene,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-459,S2944,Crs,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-460,S2945,Crs,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-461,S2946,Cros,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-463,S2948,Xcrs,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-464,S2949,Cros,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-465,S2950,Cros,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-466,S2951,Cros,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-467,S2952,Cros,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-468,S2953,Box,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-469,S2954,Xhch,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-471,S2956,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-472,S2957,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-473,S2958,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-476,S2960,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-478,S2962,Mult,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-479,S2963,Mult,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-480,S2964,Mult,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-481,S2965,Anth,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-482,S2966,Mult,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-488,S2971,Mult,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-490,S2972,Scene,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-491,S2973,Scene,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-494,S2975,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-495,S2976,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-501,S2978,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-503,S2980,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-504,S2981,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-507,S2983,Loop,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-508,S2984,Loop,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-509,S2985,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-510,S2986,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-511,S2987,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-512,S2988,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-513,S2989,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-514,S2990,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-515,S2991,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-516,S2992,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-517,S2993,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-519,S2994,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-520,S2995,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-522,S2997,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-523,S2998,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-524,S2999,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-525,S3000,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-527,S3001,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-528,S3002,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-529,S3003,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-530,S3004,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-534,S3006,Hare,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-535,S3007,Hare,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-536,S3008,Hare,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-537,S3009,Hare,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-538,S3010,Hare,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-539,S3011,Hare,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-541,S3013,Hare,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-542,S3014,Hare,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-543,S3015,Goat:8,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-544,S3016,Goat:8,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-545,S3017,Goat:8,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-547,S3019,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-548,S3020,Goat:8,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-549,S3021,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-550,S3022,Comp,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-551,S3023,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-552,S3024,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-553,S3025,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-554,S3026,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-555,S3027,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-556,S3028,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-557,S3029,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-558,S3030,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-559,S3031,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-560,S3032,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-561,S3033,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-562,S3034,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-563,S3035,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-564,S3036,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-565,S3037,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-567,S3038,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-568,S3039,Tigr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-569,S3040,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-571,S3041,Comp,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-572,S3042,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-573,S3043,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-574,S3044,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-575,S3045,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-576,S3046,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-577,S3047,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-578,S3048,Comp,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-580,S3050,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-581,S3051,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-582,S3052,Anth,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-583,S3053,Anth,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-585,S3054,Anth,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-586,S3055,Anth,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-587,S3056,Anth,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-588,S3057,Anth,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-597,S3059,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-602,S3063,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-603,S3064,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-604,S3065,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-619,S3071,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-623,S3074,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-624,S3075,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-626,S3077,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-627,S3078,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-628,S3079,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-629,S3080,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-631,S3081,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-634,S3084,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-638,S3087,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-639,S3088,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-644,S3089,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-647,S3091,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-648,S3092,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-649,S3093,Bull1:X,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-650,S3094,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-651,S3095,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-653,S3096,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-655,S3097,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-657,S3098,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-661,S3100,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-662,S3101,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-664,S3103,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-665,S3104,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-666,S3105,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-670,S3109,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-671,S3110,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-672,S3111,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-673,S3112,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-674,S3113,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-675,S3114,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-677,S3115,Bull1:L,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-678,S3116,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-683,S3119,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-686,S3122,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-699,S3126,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-700,S3127,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-704,S3131,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-705,S3132,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-706,S3133,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-708,S3134,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-710,S3135,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-712,S3137,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-713,S3138,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-714,S3139,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-717,S3142,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-722,S3146,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-723,S3147,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-724,S3148,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-725,S3149,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-726,S3150,Bull1:T,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-727,S3151,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-728,S3152,Bull1:V,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-729,S3153,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-730,S3154,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-731,S3155,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-732,S3156,Bull1:V,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-733,S3157,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-734,S3158,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-735,S3159,Bull1:U,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-739,S3163,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-740,S3164,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-741,S3165,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-742,S3166,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-745,S3168,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-746,S3169,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-748,S3171,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-749,S3172,Bull1:W,R-L,1,unknown,joyboseroy/indus_decipher:indus_website
M-750,S3173,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-753,S3176,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-754,S3177,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-755,S3178,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-756,S3179,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-757,S3180,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-758,S3181,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-759,S3182,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-762,S3185,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-776,S3190,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-777,S3191,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-779,S3193,Bull1:L,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-780,S3194,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-781,S3195,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-782,S3196,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-783,S3197,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-784,S3198,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-785,S3199,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-786,S3200,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-788,S3202,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-792,S3206,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-793,S3207,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-794,S3208,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-795,S3209,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-796,S3210,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-798,S3212,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-800,S3214,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-802,S3216,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-803,S3217,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-806,S3219,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-809,S3222,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-810,S3223,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-811,S3224,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-812,S3225,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-813,S3226,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-814,S3227,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-815,S3228,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-816,S3229,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-817,S3230,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-819,S3232,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-822,S3235,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-823,S3236,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-824,S3237,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-828,S3240,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-830,S3242,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-832,S3244,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-833,S3245,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-834,S3246,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-836,S3248,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-837,S3249,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-838,S3250,Bull1:L,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-839,S3251,Bull1:L,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-840,S3252,Bull1:T,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-846,S3258,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-847,S3259,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-848,S3260,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-849,S3261,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-850,S3262,Bull1:L,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-851,S3263,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-852,S3264,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-853,S3265,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-854,S3266,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-855,S3267,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-856,S3268,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-857,S3269,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-860,S3271,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-861,S3272,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-862,S3273,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-863,S3274,Bull1:L,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-865,S3276,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-868,S3278,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-869,S3279,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-870,S3280,Bull1:L,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-872,S3281,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-873,S3282,Bull1:X,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-874,S3283,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-875,S3284,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-878,S3286,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-879,S3287,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-880,S3288,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-884,S3291,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-889,S3295,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-890,S3296,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-894,S3299,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-895,S3300,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-896,S3301,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-897,S3302,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-898,S3303,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-899,S3304,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-900,S3305,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-901,S3306,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-903,S3308,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-914,S3311,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-915,S3312,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-916,S3313,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-917,S3314,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-918,S3315,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-919,S3316,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-920,S3317,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-921,S3318,Bull1:L,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-926,S3322,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-928,S3324,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-931,S3326,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-932,S3327,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-933,S3328,Bull1:L,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
